시점,월별,가해자음주정도별1,가해자음주정도별2,주야별,사고건수,사망자수,부상자수
2014,2월,음주운전,0.10%~0.14%,주,103,1,172
2014,2월,음주운전,0.10%~0.14%,야,566,7,1018
2014,2월,음주운전,0.15%~0.19%,주,58,1,96
2014,2월,음주운전,0.15%~0.19%,야,335,11,595
2014,2월,음주운전,0.20%~0.24%,주,24,2,36
2014,2월,음주운전,0.20%~0.24%,야,88,9,143
2014,2월,음주운전,0.25%~0.29%,주,6,0,8
2014,2월,음주운전,0.25%~0.29%,야,23,1,42
2014,2월,음주운전,0.30%~0.34%,야,4,1,6
2014,2월,음주운전,0.35%이상,주,1,1,0
2014,2월,음주운전,0.35%이상,야,4,1,6
2014,2월,측정불능,측정불능,주,3,0,3
2014,2월,측정불능,측정불능,야,10,2,12
2014,2월,기타불명,기타불명,주,6919,141,10496
2014,2월,기타불명,기타불명,야,5460,134,8004
2014,3월,음주운전,측정불응,주,5,0,9
2014,3월,음주운전,측정불응,야,24,1,46
2014,3월,음주운전,0.05%~0.09%,주,149,4,281
2014,3월,음주운전,0.05%~0.09%,야,427,19,781
2014,3월,음주운전,0.10%~0.14%,주,190,4,324
2014,3월,음주운전,0.10%~0.14%,야,723,13,1313
2014,3월,음주운전,0.15%~0.19%,주,98,2,171
2014,3월,음주운전,0.15%~0.19%,야,406,12,691
2014,3월,음주운전,0.20%~0.24%,주,42,1,68
2014,3월,음주운전,0.20%~0.24%,야,105,5,179
2014,3월,음주운전,0.25%~0.29%,주,11,0,13
2014,3월,음주운전,0.25%~0.29%,야,30,2,58
2014,3월,음주운전,0.30%~0.34%,주,1,0,2
2014,3월,음주운전,0.30%~0.34%,야,2,0,4
2014,3월,음주운전,0.35%이상,주,1,0,2
2014,3월,음주운전,0.35%이상,야,1,0,2
2014,3월,측정불능,측정불능,주,3,0,4
2014,3월,측정불능,측정불능,야,15,2,15
2014,3월,기타불명,기타불명,주,9316,142,13744
2014,3월,기타불명,기타불명,야,6871,151,10007
2014,4월,음주운전,측정불응,주,8,0,8
2014,4월,음주운전,측정불응,야,24,0,38
2014,4월,음주운전,0.05%~0.09%,주,106,1,221
2014,4월,음주운전,0.05%~0.09%,야,331,6,601
2014,4월,음주운전,0.10%~0.14%,주,130,3,244
2014,4월,음주운전,0.10%~0.14%,야,648,10,1133
2014,4월,음주운전,0.15%~0.19%,주,98,3,164
2014,4월,음주운전,0.15%~0.19%,야,367,5,636
2014,4월,음주운전,0.20%~0.24%,주,44,2,77
2014,4월,음주운전,0.20%~0.24%,야,102,10,173
2014,4월,음주운전,0.25%~0.29%,주,16,2,21
2014,4월,음주운전,0.25%~0.29%,야,20,2,30
2014,4월,음주운전,0.30%~0.34%,주,4,0,5
2014,4월,음주운전,0.30%~0.34%,야,4,0,7
2014,4월,음주운전,0.35%이상,야,3,0,4
2014,4월,측정불능,측정불능,주,3,0,3
2014,4월,측정불능,측정불능,야,10,0,18
2014,4월,기타불명,기타불명,주,9814,142,14248
2014,4월,기타불명,기타불명,야,6711,155,9692
2014,5월,음주운전,측정불응,주,7,0,13
2014,5월,음주운전,측정불응,야,21,0,37
2014,5월,음주운전,0.05%~0.09%,주,143,8,264
2014,5월,음주운전,0.05%~0.09%,야,307,9,560
2014,5월,음주운전,0.10%~0.14%,주,163,5,272
2014,5월,음주운전,0.10%~0.14%,야,595,8,1074
2014,5월,음주운전,0.15%~0.19%,주,123,5,189
2014,5월,음주운전,0.15%~0.19%,야,432,4,772
2014,5월,음주운전,0.20%~0.24%,주,50,0,68
2014,5월,음주운전,0.20%~0.24%,야,145,5,276
2014,5월,음주운전,0.25%~0.29%,주,15,1,22
2014,5월,음주운전,0.25%~0.29%,야,21,2,32
2014,5월,음주운전,0.30%~0.34%,주,3,0,7
2014,5월,음주운전,0.30%~0.34%,야,2,0,3
2014,5월,음주운전,0.35%이상,주,2,1,1
2014,5월,음주운전,0.35%이상,야,2,0,3
2014,5월,측정불능,측정불능,주,4,0,9
2014,5월,측정불능,측정불능,야,16,0,30
2014,5월,기타불명,기타불명,주,11058,206,16443
2014,5월,기타불명,기타불명,야,7205,144,10609
2014,6월,음주운전,측정불응,주,7,0,12
2014,6월,음주운전,측정불응,야,18,0,22
2014,6월,음주운전,0.05%~0.09%,주,126,8,279
2014,6월,음주운전,0.05%~0.09%,야,299,14,521
2014,6월,음주운전,0.10%~0.14%,주,144,2,252
2014,6월,음주운전,0.10%~0.14%,야,530,12,895
2014,6월,음주운전,0.15%~0.19%,주,131,2,273
2014,6월,음주운전,0.15%~0.19%,야,414,11,733
2014,6월,음주운전,0.20%~0.24%,주,47,0,83
2014,6월,음주운전,0.20%~0.24%,야,166,5,273
2014,6월,음주운전,0.25%~0.29%,주,22,0,41
2014,6월,음주운전,0.25%~0.29%,야,24,4,37
2014,6월,음주운전,0.30%~0.34%,주,4,0,4
2014,6월,음주운전,0.30%~0.34%,야,7,0,11
2014,6월,음주운전,0.35%이상,야,1,0,1
2014,6월,측정불능,측정불능,주,5,1,7
2014,6월,측정불능,측정불능,야,8,0,8
2014,6월,기타불명,기타불명,주,9814,172,14537
2014,6월,기타불명,기타불명,야,6763,136,9751
2014,7월,음주운전,측정불응,주,6,0,13
2014,7월,음주운전,측정불응,야,22,0,36
2014,7월,음주운전,0.05%~0.09%,주,117,8,225
2014,7월,음주운전,0.05%~0.09%,야,301,12,515
2014,7월,음주운전,0.10%~0.14%,주,163,3,296
2014,7월,음주운전,0.10%~0.14%,야,586,11,1000
2014,7월,음주운전,0.15%~0.19%,주,126,3,225
2014,7월,음주운전,0.15%~0.19%,야,454,5,840
2014,7월,음주운전,0.20%~0.24%,주,71,1,133
2014,7월,음주운전,0.20%~0.24%,야,175,6,327
2014,7월,음주운전,0.25%~0.29%,주,24,1,34
2014,7월,음주운전,0.25%~0.29%,야,35,1,53
2014,7월,음주운전,0.30%~0.34%,주,5,0,6
2014,7월,음주운전,0.30%~0.34%,야,7,1,12
2014,7월,음주운전,0.35%이상,주,1,0,2
2014,7월,음주운전,0.35%이상,야,4,0,4
2014,7월,측정불능,측정불능,주,5,0,10
2014,7월,측정불능,측정불능,야,19,0,29
2014,7월,기타불명,기타불명,주,10308,180,15317
2014,7월,기타불명,기타불명,야,7220,175,10519
2014,8월,음주운전,측정불응,주,7,1,14
2014,8월,음주운전,측정불응,야,26,0,51
2014,8월,음주운전,0.05%~0.09%,주,120,4,231
2014,8월,음주운전,0.05%~0.09%,야,355,15,608
2014,8월,음주운전,0.10%~0.14%,주,170,0,308
2014,8월,음주운전,0.10%~0.14%,야,575,11,1037
2014,8월,음주운전,0.15%~0.19%,주,159,2,298
2014,8월,음주운전,0.15%~0.19%,야,488,7,867
2014,8월,음주운전,0.20%~0.24%,주,76,1,140
2014,8월,음주운전,0.20%~0.24%,야,156,0,281
2014,8월,음주운전,0.25%~0.29%,주,23,0,34
2014,8월,음주운전,0.25%~0.29%,야,42,1,99
2014,8월,음주운전,0.30%~0.34%,주,3,0,8
2014,8월,음주운전,0.30%~0.34%,야,4,1,4
2014,8월,음주운전,0.35%이상,주,1,0,1
2014,8월,음주운전,0.35%이상,야,2,1,6
2014,8월,측정불능,측정불능,주,2,0,3
2014,8월,측정불능,측정불능,야,6,0,11
2014,8월,기타불명,기타불명,주,10167,175,15878
2014,8월,기타불명,기타불명,야,7221,140,10754
2014,9월,음주운전,측정불응,주,5,0,10
2014,9월,음주운전,측정불응,야,22,0,30
2014,9월,음주운전,0.05%~0.09%,주,128,3,255
2014,9월,음주운전,0.05%~0.09%,야,310,13,507
2014,9월,음주운전,0.10%~0.14%,주,186,4,308
2014,9월,음주운전,0.10%~0.14%,야,544,16,948
2014,9월,음주운전,0.15%~0.19%,주,127,2,219
2014,9월,음주운전,0.15%~0.19%,야,449,10,812
2014,9월,음주운전,0.20%~0.24%,주,60,2,98
2014,9월,음주운전,0.20%~0.24%,야,148,2,262
2014,9월,음주운전,0.25%~0.29%,주,14,0,27
2014,9월,음주운전,0.25%~0.29%,야,28,2,53
2014,9월,음주운전,0.30%~0.34%,주,4,0,4
2014,9월,음주운전,0.30%~0.34%,야,5,2,8
2014,9월,음주운전,0.35%이상,주,1,0,3
2014,9월,음주운전,0.35%이상,야,5,0,8
2014,9월,측정불능,측정불능,주,2,0,3
2014,9월,측정불능,측정불능,야,15,0,22
2014,9월,기타불명,기타불명,주,10294,189,15595
2014,9월,기타불명,기타불명,야,6896,200,9880
2014,10월,음주운전,측정불응,주,9,0,12
2014,10월,음주운전,측정불응,야,22,1,37
2014,10월,음주운전,0.05%~0.09%,주,139,6,284
2014,10월,음주운전,0.05%~0.09%,야,321,7,566
2014,10월,음주운전,0.10%~0.14%,주,160,2,278
2014,10월,음주운전,0.10%~0.14%,야,621,9,1115
2014,10월,음주운전,0.15%~0.19%,주,142,2,230
2014,10월,음주운전,0.15%~0.19%,야,472,11,793
2014,10월,음주운전,0.20%~0.24%,주,44,0,82
2014,10월,음주운전,0.20%~0.24%,야,130,8,216
2014,10월,음주운전,0.25%~0.29%,주,13,1,21
2014,10월,음주운전,0.25%~0.29%,야,33,3,50
2014,10월,음주운전,0.30%~0.34%,주,6,0,12
2014,10월,음주운전,0.30%~0.34%,야,9,2,16
2014,10월,음주운전,0.35%이상,주,1,0,2
2014,10월,음주운전,0.35%이상,야,2,0,3
2014,10월,측정불능,측정불능,주,6,0,9
2014,10월,측정불능,측정불능,야,16,0,27
2014,10월,기타불명,기타불명,주,10990,212,16304
2014,10월,기타불명,기타불명,야,7624,206,11142
2014,11월,음주운전,측정불응,주,1,0,1
2014,11월,음주운전,측정불응,야,18,2,37
2014,11월,음주운전,0.05%~0.09%,주,139,7,248
2014,11월,음주운전,0.05%~0.09%,야,358,7,638
2014,11월,음주운전,0.10%~0.14%,주,192,1,337
2014,11월,음주운전,0.10%~0.14%,야,662,10,1157
2014,11월,음주운전,0.15%~0.19%,주,126,0,214
2014,11월,음주운전,0.15%~0.19%,야,424,7,802
2014,11월,음주운전,0.20%~0.24%,주,41,1,68
2014,11월,음주운전,0.20%~0.24%,야,109,8,204
2014,11월,음주운전,0.25%~0.29%,주,7,0,9
2014,11월,음주운전,0.25%~0.29%,야,20,1,28
2014,11월,음주운전,0.30%~0.34%,주,1,0,2
2014,11월,음주운전,0.30%~0.34%,야,5,0,7
2014,11월,음주운전,0.35%이상,야,1,0,2
2014,11월,측정불능,측정불능,주,7,1,10
2014,11월,측정불능,측정불능,야,8,0,9
2014,11월,기타불명,기타불명,주,10403,239,15162
2014,11월,기타불명,기타불명,야,7350,192,10590
2014,12월,음주운전,측정불응,주,6,0,13
2014,12월,음주운전,측정불응,야,20,0,29
2014,12월,음주운전,0.05%~0.09%,주,118,4,226
2014,12월,음주운전,0.05%~0.09%,야,390,14,687
2014,12월,음주운전,0.10%~0.14%,주,149,0,243
2014,12월,음주운전,0.10%~0.14%,야,674,7,1228
2014,12월,음주운전,0.15%~0.19%,주,75,1,128
2014,12월,음주운전,0.15%~0.19%,야,393,7,759
2014,12월,음주운전,0.20%~0.24%,주,42,1,77
2014,12월,음주운전,0.20%~0.24%,야,90,5,163
2014,12월,음주운전,0.25%~0.29%,주,6,0,10
2014,12월,음주운전,0.25%~0.29%,야,22,1,42
2014,12월,음주운전,0.30%~0.34%,주,1,0,1
2014,12월,음주운전,0.30%~0.34%,야,4,1,8
2014,12월,음주운전,0.35%이상,야,1,0,1
2014,12월,측정불능,측정불능,주,6,0,8
2014,12월,측정불능,측정불능,야,5,1,11
2014,12월,기타불명,기타불명,주,9447,203,13957
2014,12월,기타불명,기타불명,야,7303,182,10611
2015,전체,음주운전,측정불응,주,62,1,102
2015,전체,음주운전,측정불응,야,284,1,479
2015,전체,음주운전,0.05%~0.09%,주,1623,72,3015
2015,전체,음주운전,0.05%~0.09%,야,4349,128,7430
2015,전체,음주운전,0.10%~0.14%,주,2010,37,3584
2015,전체,음주운전,0.10%~0.14%,야,7519,123,13222
2015,전체,음주운전,0.15%~0.19%,주,1290,23,2349
2015,전체,음주운전,0.15%~0.19%,야,4786,90,8565
2015,전체,음주운전,0.20%~0.24%,주,509,23,850
2015,전체,음주운전,0.20%~0.24%,야,1440,57,2444
2015,전체,음주운전,0.25%~0.29%,주,149,5,231
2015,전체,음주운전,0.25%~0.29%,야,266,11,446
2015,전체,음주운전,0.30%~0.34%,주,37,4,60
2015,전체,음주운전,0.30%~0.34%,야,50,7,71
2015,전체,음주운전,0.35%이상,주,8,0,8
2015,전체,음주운전,0.35%이상,야,17,1,24
2015,전체,측정불능,측정불능,주,84,7,136
2015,전체,측정불능,측정불능,야,95,5,134
2015,전체,기타불명,기타불명,주,123277,2080,184778
2015,전체,기타불명,기타불명,야,84180,1946,122472
2015,1월,음주운전,측정불응,주,4,0,6
2015,1월,음주운전,측정불응,야,28,0,40
2015,1월,음주운전,0.05%~0.09%,주,129,4,244
2015,1월,음주운전,0.05%~0.09%,야,399,10,676
2015,1월,음주운전,0.10%~0.14%,주,159,5,272
2015,1월,음주운전,0.10%~0.14%,야,669,12,1219
2015,1월,음주운전,0.15%~0.19%,주,89,3,170
2015,1월,음주운전,0.15%~0.19%,야,351,5,629
2015,1월,음주운전,0.20%~0.24%,주,29,3,42
2015,1월,음주운전,0.20%~0.24%,야,125,6,211
2015,1월,음주운전,0.25%~0.29%,주,7,0,9
2015,1월,음주운전,0.25%~0.29%,야,23,1,43
2015,1월,음주운전,0.30%~0.34%,주,5,0,10
2015,1월,음주운전,0.30%~0.34%,야,7,1,8
2015,1월,음주운전,0.35%이상,주,1,0,1
2015,1월,음주운전,0.35%이상,야,2,0,2
2015,1월,측정불능,측정불능,주,3,0,3
2015,1월,측정불능,측정불능,야,11,0,18
2015,1월,기타불명,기타불명,주,8494,159,12996
2015,1월,기타불명,기타불명,야,6367,172,9288
2015,2월,음주운전,측정불응,주,4,0,6
2015,2월,음주운전,측정불응,야,32,0,56
2015,2월,음주운전,0.05%~0.09%,주,109,5,216
2015,2월,음주운전,0.05%~0.09%,야,372,12,652
2015,2월,음주운전,0.10%~0.14%,주,152,3,264
2015,2월,음주운전,0.10%~0.14%,야,532,13,981
2015,2월,음주운전,0.15%~0.19%,주,82,2,181
2015,2월,음주운전,0.15%~0.19%,야,325,11,578
2015,2월,음주운전,0.20%~0.24%,주,28,2,44
2015,2월,음주운전,0.20%~0.24%,야,87,7,126
2015,2월,음주운전,0.25%~0.29%,주,7,1,11
2015,2월,음주운전,0.25%~0.29%,야,17,0,30
2015,2월,음주운전,0.30%~0.34%,주,2,0,2
2015,2월,음주운전,0.30%~0.34%,야,1,0,1
2015,2월,음주운전,0.35%이상,야,1,0,2
2015,2월,측정불능,측정불능,주,5,1,8
2015,2월,측정불능,측정불능,야,6,0,9
2015,2월,기타불명,기타불명,주,7577,115,11674
2015,2월,기타불명,기타불명,야,5600,124,8158
2015,3월,음주운전,측정불응,주,7,0,8
2015,3월,음주운전,측정불응,야,19,1,35
2015,3월,음주운전,0.05%~0.09%,주,129,9,229
2015,3월,음주운전,0.05%~0.09%,야,378,11,637
2015,3월,음주운전,0.10%~0.14%,주,160,2,288
2015,3월,음주운전,0.10%~0.14%,야,631,8,1112
2015,3월,음주운전,0.15%~0.19%,주,111,2,186
2015,3월,음주운전,0.15%~0.19%,야,325,11,562
2015,3월,음주운전,0.20%~0.24%,주,30,1,44
2015,3월,음주운전,0.20%~0.24%,야,95,8,156
2015,3월,음주운전,0.25%~0.29%,주,5,0,10
2015,3월,음주운전,0.25%~0.29%,야,19,2,30
2015,3월,음주운전,0.30%~0.34%,주,1,1,0
2015,3월,음주운전,0.30%~0.34%,야,3,0,8
2015,3월,음주운전,0.35%이상,주,1,0,1
2015,3월,측정불능,측정불능,주,3,0,4
2015,3월,측정불능,측정불능,야,8,0,9
2015,3월,기타불명,기타불명,주,10071,160,14987
2015,3월,기타불명,기타불명,야,6620,162,9615
2015,4월,음주운전,측정불응,주,2,0,2
2015,4월,음주운전,측정불응,야,26,0,40
2015,4월,음주운전,0.05%~0.09%,주,121,1,217
2015,4월,음주운전,0.05%~0.09%,야,395,20,653
2015,4월,음주운전,0.10%~0.14%,주,179,4,355
2015,4월,음주운전,0.10%~0.14%,야,693,7,1204
2015,4월,음주운전,0.15%~0.19%,주,106,1,190
2015,4월,음주운전,0.15%~0.19%,야,415,10,733
2015,4월,음주운전,0.20%~0.24%,주,43,0,71
2015,4월,음주운전,0.20%~0.24%,야,105,4,175
2015,4월,음주운전,0.25%~0.29%,주,15,0,23
2015,4월,음주운전,0.25%~0.29%,야,22,2,34
2015,4월,음주운전,0.30%~0.34%,주,1,0,1
2015,4월,음주운전,0.30%~0.34%,야,3,0,6
2015,4월,음주운전,0.35%이상,주,1,0,1
2015,4월,음주운전,0.35%이상,야,2,0,2
2015,4월,측정불능,측정불능,주,9,0,21
2015,4월,측정불능,측정불능,야,9,0,13
2015,4월,기타불명,기타불명,주,10270,162,15576
2015,4월,기타불명,기타불명,야,6969,143,10114
2015,5월,음주운전,측정불응,주,5,0,8
2015,5월,음주운전,측정불응,야,23,0,34
2015,5월,음주운전,0.05%~0.09%,주,136,10,316
2015,5월,음주운전,0.05%~0.09%,야,352,11,570
2015,5월,음주운전,0.10%~0.14%,주,165,3,277
2015,5월,음주운전,0.10%~0.14%,야,606,13,1080
2015,5월,음주운전,0.15%~0.19%,주,151,1,254
2015,5월,음주운전,0.15%~0.19%,야,381,4,715
2015,5월,음주운전,0.20%~0.24%,주,62,4,102
2015,5월,음주운전,0.20%~0.24%,야,105,2,185
2015,5월,음주운전,0.25%~0.29%,주,12,0,22
2015,5월,음주운전,0.25%~0.29%,야,22,1,39
2015,5월,음주운전,0.30%~0.34%,주,7,2,7
2015,5월,음주운전,0.30%~0.34%,야,5,1,8
2015,5월,측정불능,측정불능,주,6,0,6
2015,5월,측정불능,측정불능,야,7,0,11
2015,5월,기타불명,기타불명,주,11387,182,17168
2015,5월,기타불명,기타불명,야,7111,155,10462
2015,6월,음주운전,측정불응,주,5,0,10
2015,6월,음주운전,측정불응,야,25,0,27
2015,6월,음주운전,0.05%~0.09%,주,122,6,214
2015,6월,음주운전,0.05%~0.09%,야,335,17,547
2015,6월,음주운전,0.10%~0.14%,주,160,1,282
2015,6월,음주운전,0.10%~0.14%,야,611,15,1051
2015,6월,음주운전,0.15%~0.19%,주,108,5,204
2015,6월,음주운전,0.15%~0.19%,야,458,10,797
2015,6월,음주운전,0.20%~0.24%,주,52,3,92
2015,6월,음주운전,0.20%~0.24%,야,158,6,276
2015,6월,음주운전,0.25%~0.29%,주,23,0,30
2015,6월,음주운전,0.25%~0.29%,야,27,2,45
2015,6월,음주운전,0.30%~0.34%,주,6,0,11
2015,6월,음주운전,0.30%~0.34%,야,6,1,9
2015,6월,음주운전,0.35%이상,주,1,0,1
2015,6월,음주운전,0.35%이상,야,1,0,2
2015,6월,측정불능,측정불능,주,5,0,5
2015,6월,측정불능,측정불능,야,8,0,10
2015,6월,기타불명,기타불명,주,9901,187,14261
2015,6월,기타불명,기타불명,야,6637,137,9595
2015,7월,음주운전,측정불응,주,11,0,22
2015,7월,음주운전,측정불응,야,25,0,49
2015,7월,음주운전,0.05%~0.09%,주,132,7,265
2015,7월,음주운전,0.05%~0.09%,야,323,7,582
2015,7월,음주운전,0.10%~0.14%,주,149,1,277
2015,7월,음주운전,0.10%~0.14%,야,614,11,1048
2015,7월,음주운전,0.15%~0.19%,주,116,0,219
2015,7월,음주운전,0.15%~0.19%,야,489,8,881
2015,7월,음주운전,0.20%~0.24%,주,46,2,61
2015,7월,음주운전,0.20%~0.24%,야,174,3,290
2015,7월,음주운전,0.25%~0.29%,주,20,1,33
2015,7월,음주운전,0.25%~0.29%,야,29,0,49
2015,7월,음주운전,0.30%~0.34%,주,6,1,11
2015,7월,음주운전,0.30%~0.34%,야,4,1,8
2015,7월,음주운전,0.35%이상,주,1,0,1
2015,7월,음주운전,0.35%이상,야,3,1,3
2015,7월,측정불능,측정불능,주,8,1,11
2015,7월,측정불능,측정불능,야,9,0,18
2015,7월,기타불명,기타불명,주,10909,166,16160
2015,7월,기타불명,기타불명,야,7210,149,10421
2015,8월,음주운전,측정불응,주,4,0,4
2015,8월,음주운전,측정불응,야,29,0,46
2015,8월,음주운전,0.05%~0.09%,주,122,7,225
2015,8월,음주운전,0.05%~0.09%,야,323,15,558
2015,8월,음주운전,0.10%~0.14%,주,159,3,310
2015,8월,음주운전,0.10%~0.14%,야,525,9,944
2015,8월,음주운전,0.15%~0.19%,주,116,3,216
2015,8월,음주운전,0.15%~0.19%,야,410,5,765
2015,8월,음주운전,0.20%~0.24%,주,59,2,93
2015,8월,음주운전,0.20%~0.24%,야,153,7,256
2015,8월,음주운전,0.25%~0.29%,주,16,0,23
2015,8월,음주운전,0.25%~0.29%,야,26,1,37
2015,8월,음주운전,0.30%~0.34%,주,4,0,9
2015,8월,음주운전,0.30%~0.34%,야,5,0,5
2015,8월,음주운전,0.35%이상,주,1,0,1
2015,8월,음주운전,0.35%이상,야,2,0,4
2015,8월,측정불능,측정불능,주,7,4,14
2015,8월,측정불능,측정불능,야,7,1,7
2015,8월,기타불명,기타불명,주,10781,171,16747
2015,8월,기타불명,기타불명,야,7115,177,10354
2015,9월,음주운전,측정불응,주,4,1,5
2015,9월,음주운전,측정불응,야,19,0,39
2015,9월,음주운전,0.05%~0.09%,주,151,6,250
2015,9월,음주운전,0.05%~0.09%,야,300,4,525
2015,9월,음주운전,0.10%~0.14%,주,169,2,301
2015,9월,음주운전,0.10%~0.14%,야,566,2,981
2015,9월,음주운전,0.15%~0.19%,주,107,3,193
2015,9월,음주운전,0.15%~0.19%,야,418,9,712
2015,9월,음주운전,0.20%~0.24%,주,59,0,130
2015,9월,음주운전,0.20%~0.24%,야,126,5,214
2015,9월,음주운전,0.25%~0.29%,주,16,0,28
2015,9월,음주운전,0.25%~0.29%,야,25,2,46
2015,9월,음주운전,0.30%~0.34%,야,9,0,13
2015,9월,음주운전,0.35%이상,야,2,0,2
2015,9월,측정불능,측정불능,주,12,0,26
2015,9월,측정불능,측정불능,야,6,1,7
2015,9월,기타불명,기타불명,주,11425,187,16912
2015,9월,기타불명,기타불명,야,7397,165,10872
2015,10월,음주운전,측정불응,주,3,0,7
2015,10월,음주운전,측정불응,야,10,0,15
2015,10월,음주운전,0.05%~0.09%,주,144,4,248
2015,10월,음주운전,0.05%~0.09%,야,369,5,636
2015,10월,음주운전,0.10%~0.14%,주,182,5,306
2015,10월,음주운전,0.10%~0.14%,야,593,11,998
2015,10월,음주운전,0.15%~0.19%,주,117,2,206
2015,10월,음주운전,0.15%~0.19%,야,425,7,765
2015,10월,음주운전,0.20%~0.24%,주,50,2,90
2015,10월,음주운전,0.20%~0.24%,야,114,5,192
2015,10월,음주운전,0.25%~0.29%,주,13,1,20
